employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,performance_score
44299,Analytics,region_29,Bachelors,Male,other,1 ,30 ,3 ,4 ,0 ,0 ,83 ,17 
29220,Finance,region_2,Bachelors,Male,sourcing,2 ,26 ,2 ,2 ,0 ,0 ,54 ,11 
15869,Procurement,region_13,Bachelors,Female,sourcing,2 ,28 ,5 ,3 ,1 ,0 ,68 ,14 
51270,Operations,region_15,Bachelors,Male,other,1 ,49 ,4 ,9 ,0 ,0 ,61 ,12 
14778,Analytics,region_22,NIL,Male,other,1 ,29 ,5 ,2 ,1 ,0 ,84 ,17 
19212,Procurement,region_21,Masters,Male,other,1 ,35 ,5 ,7 ,1 ,0 ,70 ,15 
70890,Technology,region_24,Bachelors,Male,other,1 ,32 ,2 ,6 ,0 ,0 ,90 ,18 
31183,Sales & Marketing,region_28,Masters,Female,sourcing,1 ,42 ,3 ,4 ,0 ,0 ,54 ,11 
46628,Technology,region_4,Masters,Male,other,1 ,37 ,4 ,5 ,0 ,0 ,76 ,15 
44670,Sales & Marketing,region_29,Bachelors,Male,other,1 ,28 ,5 ,2 ,0 ,0 ,45 ,9 
70734,Procurement,region_15,Bachelors,Male,other,1 ,38 ,4 ,2 ,1 ,1 ,97 ,20 
47051,Analytics,region_2,Bachelors,Male,sourcing,2 ,39 ,4 ,5 ,1 ,0 ,86 ,18 
17760,Analytics,region_27,Bachelors,Male,other,1 ,28 ,5 ,2 ,1 ,0 ,87 ,18 
8180,Operations,region_14,Bachelors,Male,other,2 ,34 ,3 ,10 ,0 ,0 ,60 ,12 
24756,Operations,region_22,Bachelors,Female,other,1 ,37 ,3 ,3 ,0 ,0 ,63 ,13 
56780,Sales & Marketing,region_2,Masters,Female,sourcing,2 ,38 ,1 ,6 ,0 ,0 ,51 ,10 
59919,Finance,region_2,Bachelors,Female,sourcing,1 ,24 ,5 ,2 ,1 ,0 ,57 ,12 
18924,Sales & Marketing,region_11,Masters,Male,other,1 ,36 ,3 ,7 ,0 ,0 ,52 ,10 
42477,Procurement,region_2,Bachelors,Male,other,1 ,41 ,2 ,15 ,0 ,0 ,70 ,14 
50900,Operations,region_22,Bachelors,Male,other,2 ,29 ,,1 ,0 ,0 ,60 ,12 
11824,Technology,region_2,Masters,Female,sourcing,2 ,59 ,1 ,15 ,0 ,0 ,76 ,15 
51740,Sales & Marketing,region_12,Bachelors,Female,sourcing,1 ,29 ,3 ,1 ,0 ,0 ,48 ,10 
51364,Operations,region_22,Bachelors,Female,other,1 ,29 ,5 ,3 ,0 ,0 ,57 ,11 
64265,Sales & Marketing,region_13,Bachelors,Female,sourcing,3 ,31 ,1 ,5 ,0 ,0 ,51 ,10 
46233,Sales & Marketing,region_28,Bachelors,Male,sourcing,1 ,31 ,5 ,7 ,0 ,0 ,51 ,10 
41215,Sales & Marketing,region_25,Bachelors,Female,sourcing,1 ,31 ,4 ,3 ,0 ,0 ,50 ,10 
47172,Sales & Marketing,region_26,Bachelors,Male,other,1 ,32 ,3 ,4 ,1 ,0 ,47 ,10 
53542,Procurement,region_26,Bachelors,Female,other,1 ,49 ,4 ,8 ,0 ,0 ,68 ,14 
2121,Operations,region_2,Masters,Male,other,1 ,42 ,5 ,11 ,0 ,0 ,59 ,12 
77677,Sales & Marketing,region_11,Bachelors,Male,other,1 ,32 ,5 ,7 ,1 ,0 ,49 ,10 
38018,Analytics,region_11,Bachelors,Male,other,1 ,30 ,3 ,4 ,0 ,0 ,80 ,16 
29799,Analytics,region_4,Bachelors,Male,other,1 ,32 ,5 ,8 ,0 ,0 ,86 ,17 
565,Procurement,region_1,Bachelors,Female,sourcing,2 ,29 ,1 ,2 ,0 ,0 ,74 ,15 
33473,Sales & Marketing,region_2,Bachelors,Male,sourcing,2 ,31 ,1 ,6 ,0 ,0 ,50 ,10 
14628,Sales & Marketing,region_20,Bachelors,Male,other,2 ,27 ,,1 ,1 ,1 ,48 ,10 
46339,Operations,region_34,Bachelors,Male,other,1 ,30 ,3 ,2 ,1 ,0 ,58 ,12 
6352,Operations,region_2,Bachelors,Female,sourcing,1 ,48 ,4 ,8 ,1 ,0 ,60 ,13 
63568,Sales & Marketing,region_2,Bachelors,Male,sourcing,1 ,39 ,5 ,12 ,0 ,0 ,50 ,10 
15317,Analytics,region_23,Masters,Male,sourcing,1 ,35 ,2 ,7 ,1 ,0 ,87 ,18 
63035,Technology,region_2,Bachelors,Female,other,1 ,47 ,4 ,7 ,0 ,0 ,78 ,16 
22942,Sales & Marketing,region_31,Masters,Male,other,1 ,46 ,5 ,3 ,1 ,0 ,51 ,11 
62212,Procurement,region_31,Masters,Female,other,1 ,37 ,3 ,2 ,1 ,1 ,97 ,20 
49252,Operations,region_19,Bachelors,Male,other,1 ,26 ,5 ,6 ,1 ,0 ,60 ,13 
38520,Technology,region_6,Bachelors,Female,sourcing,1 ,31 ,5 ,4 ,1 ,0 ,87 ,18 
65459,Operations,region_27,NIL,Male,other,1 ,26 ,,1 ,1 ,0 ,56 ,12 
69109,Procurement,region_20,Bachelors,Female,other,1 ,28 ,2 ,4 ,0 ,0 ,69 ,14 
67985,Operations,region_4,Masters,Female,sourcing,2 ,36 ,1 ,6 ,1 ,1 ,65 ,14 
74040,Technology,region_24,Masters,Female,other,1 ,35 ,1 ,7 ,0 ,0 ,80 ,16 
31049,Analytics,region_13,Bachelors,Male,sourcing,1 ,34 ,4 ,9 ,0 ,0 ,84 ,17 
55523,Analytics,region_2,Masters,Male,sourcing,2 ,58 ,5 ,6 ,1 ,0 ,81 ,17 
40579,Sales & Marketing,region_22,Masters,Male,sourcing,1 ,29 ,2 ,5 ,1 ,0 ,50 ,11 
40211,Operations,region_13,Bachelors,Male,other,1 ,36 ,2 ,9 ,0 ,0 ,59 ,12 
41982,R&D,region_2,Bachelors,Male,sourcing,1 ,30 ,1 ,4 ,0 ,0 ,84 ,17 
24286,HR,region_2,Masters,Female,other,1 ,40 ,3 ,10 ,0 ,0 ,49 ,10 
53696,Procurement,region_15,Bachelors,Male,other,1 ,38 ,3 ,4 ,1 ,0 ,71 ,15 
47130,Sales & Marketing,region_11,Bachelors,Male,other,1 ,36 ,2 ,5 ,0 ,0 ,52 ,10 
25340,Sales & Marketing,region_2,Bachelors,Male,other,1 ,41 ,4 ,9 ,0 ,0 ,49 ,10 
16794,Procurement,region_22,Masters,Male,other,1 ,33 ,5 ,5 ,1 ,0 ,66 ,14 
10399,Technology,region_31,Bachelors,Male,sourcing,1 ,29 ,1 ,4 ,0 ,0 ,79 ,16 
9095,Operations,region_22,Masters,Female,other,1 ,33 ,4 ,8 ,1 ,0 ,81 ,17 
60624,Sales & Marketing,region_7,Masters,Female,other,1 ,41 ,1 ,2 ,0 ,0 ,47 ,9 
30188,Procurement,region_2,Masters,Male,other,2 ,41 ,3 ,10 ,0 ,0 ,67 ,13 
19292,Operations,region_13,Masters,Male,other,1 ,41 ,3 ,4 ,0 ,0 ,60 ,12 
58780,Technology,region_7,Bachelors,Female,other,1 ,28 ,4 ,5 ,1 ,0 ,76 ,16 
33674,Sales & Marketing,region_7,Masters,Female,sourcing,1 ,32 ,5 ,7 ,1 ,0 ,53 ,11 
17128,Technology,region_8,Bachelors,Male,other,1 ,25 ,3 ,3 ,0 ,0 ,77 ,15 
28127,Technology,region_13,Below Secondary,Female,sourcing,1 ,24 ,2 ,2 ,0 ,0 ,85 ,17 
42650,Sales & Marketing,region_7,Bachelors,Male,other,1 ,53 ,4 ,10 ,1 ,0 ,45 ,10 
58393,Sales & Marketing,region_25,Masters,Male,sourcing,1 ,38 ,5 ,12 ,1 ,0 ,49 ,10 
72037,Legal,region_22,Bachelors,Male,sourcing,1 ,31 ,3 ,3 ,0 ,0 ,62 ,12 
33736,Sales & Marketing,region_2,Bachelors,Female,other,2 ,51 ,3 ,17 ,0 ,0 ,52 ,10 
51260,Operations,region_14,Masters,Male,sourcing,1 ,42 ,3 ,4 ,0 ,0 ,59 ,12 
21326,Operations,region_2,Masters,Male,other,1 ,56 ,5 ,16 ,1 ,0 ,59 ,12 
7784,Sales & Marketing,region_4,Bachelors,Male,other,1 ,48 ,4 ,9 ,0 ,0 ,46 ,9 
33540,Procurement,region_2,Masters,Male,sourcing,1 ,56 ,3 ,2 ,1 ,0 ,65 ,14 
14669,Technology,region_26,Bachelors,Male,referred,1 ,27 ,,1 ,0 ,0 ,79 ,16 
53267,R&D,region_26,Bachelors,Male,other,1 ,31 ,4 ,6 ,0 ,0 ,84 ,17 
51294,Procurement,region_22,Masters,Male,sourcing,2 ,33 ,3 ,3 ,0 ,0 ,72 ,14 
4208,Technology,region_7,Masters,Male,referred,1 ,36 ,4 ,4 ,1 ,0 ,80 ,17 
64266,Procurement,region_11,Masters,Female,other,1 ,38 ,5 ,4 ,1 ,0 ,70 ,15 
57995,Procurement,region_5,Bachelors,Male,other,1 ,36 ,2 ,4 ,0 ,0 ,64 ,13 
76317,Sales & Marketing,region_2,Bachelors,Female,sourcing,1 ,50 ,4 ,21 ,1 ,0 ,49 ,10 
32169,Sales & Marketing,region_14,Bachelors,Male,sourcing,1 ,40 ,1 ,3 ,0 ,0 ,47 ,9 
22403,Finance,region_28,Below Secondary,Female,other,1 ,26 ,1 ,2 ,1 ,0 ,54 ,11 
18775,Operations,region_20,Bachelors,Male,sourcing,1 ,27 ,3 ,3 ,0 ,0 ,58 ,12 
7007,Sales & Marketing,region_27,Masters,Male,other,1 ,54 ,5 ,21 ,0 ,0 ,53 ,11 
58836,Finance,region_26,Bachelors,Female,other,1 ,29 ,4 ,7 ,0 ,0 ,67 ,13 
67403,Procurement,region_2,Bachelors,Male,sourcing,3 ,31 ,4 ,4 ,0 ,0 ,67 ,13 
34371,Technology,region_2,Masters,Male,other,2 ,45 ,5 ,15 ,0 ,0 ,75 ,15 
17603,Analytics,region_26,Bachelors,Male,sourcing,1 ,29 ,,1 ,0 ,0 ,84 ,17 
72636,Procurement,region_22,Masters,Male,other,1 ,39 ,3 ,5 ,0 ,0 ,70 ,14 
44193,Sales & Marketing,region_22,Bachelors,Male,other,1 ,20 ,,1 ,0 ,0 ,49 ,10 
41162,Sales & Marketing,region_22,Bachelors,Male,other,1 ,28 ,5 ,2 ,0 ,0 ,51 ,10 
42939,Sales & Marketing,region_30,Bachelors,Male,other,1 ,42 ,3 ,4 ,0 ,0 ,51 ,10 
37227,Operations,region_7,Bachelors,Male,other,1 ,33 ,4 ,3 ,0 ,0 ,58 ,12 
34986,Sales & Marketing,region_15,Bachelors,Male,sourcing,1 ,33 ,3 ,4 ,0 ,0 ,52 ,10 
10473,Finance,region_2,Bachelors,Male,sourcing,1 ,25 ,5 ,2 ,0 ,0 ,57 ,11 
42833,Operations,region_31,Bachelors,Male,other,1 ,29 ,3 ,2 ,0 ,0 ,57 ,11 
39224,Technology,region_27,Bachelors,Male,other,1 ,28 ,5 ,2 ,0 ,1 ,95 ,19 
34148,Procurement,region_13,Masters,Male,other,1 ,33 ,4 ,3 ,1 ,0 ,70 ,15 
65558,HR,region_15,Bachelors,Male,sourcing,1 ,32 ,3 ,6 ,0 ,0 ,52 ,10 
63986,Operations,region_20,Masters,Female,other,1 ,32 ,3 ,5 ,0 ,0 ,57 ,11 
31641,Analytics,region_2,Bachelors,Male,other,1 ,37 ,3 ,4 ,1 ,0 ,81 ,17 
45087,Sales & Marketing,region_31,Bachelors,Male,other,1 ,35 ,5 ,8 ,0 ,0 ,50 ,10 
63354,Technology,region_2,NIL,Female,other,1 ,56 ,3 ,12 ,0 ,0 ,79 ,16 
41610,Procurement,region_1,Bachelors,Male,other,3 ,28 ,3 ,2 ,0 ,0 ,70 ,14 
10376,Analytics,region_31,Bachelors,Male,other,1 ,39 ,3 ,10 ,0 ,0 ,86 ,17 
11414,Operations,region_27,Masters,Male,other,1 ,40 ,4 ,11 ,0 ,0 ,59 ,12 
32884,Sales & Marketing,region_2,Masters,Male,other,2 ,36 ,4 ,9 ,1 ,0 ,47 ,10 
71007,Technology,region_26,Bachelors,Male,other,1 ,36 ,3 ,11 ,0 ,0 ,82 ,16 
43891,Analytics,region_26,Bachelors,Male,other,1 ,30 ,2 ,5 ,0 ,0 ,88 ,18 
26769,Legal,region_13,Bachelors,Male,sourcing,1 ,43 ,3 ,9 ,0 ,0 ,59 ,12 
23022,Operations,region_4,Bachelors,Female,sourcing,1 ,39 ,2 ,11 ,0 ,0 ,70 ,14 
56684,Operations,region_7,Masters,Female,other,3 ,32 ,4 ,6 ,0 ,0 ,62 ,12 
24951,Operations,region_15,Bachelors,Male,other,1 ,43 ,4 ,11 ,1 ,0 ,58 ,12 
8810,Operations,region_2,Bachelors,Female,sourcing,1 ,34 ,4 ,6 ,1 ,0 ,60 ,13 
77266,Analytics,region_15,Bachelors,Male,sourcing,1 ,29 ,,1 ,1 ,0 ,89 ,18 
33334,Sales & Marketing,region_22,Bachelors,Male,other,1 ,47 ,4 ,9 ,0 ,0 ,52 ,10 
29911,Analytics,region_4,Masters,Male,other,1 ,38 ,1 ,9 ,1 ,1 ,85 ,18 
42142,Operations,region_30,Bachelors,Female,sourcing,1 ,30 ,3 ,6 ,0 ,0 ,58 ,12 
29467,Sales & Marketing,region_27,Bachelors,Female,other,1 ,29 ,3 ,3 ,0 ,0 ,47 ,9 
11784,Procurement,region_16,Bachelors,Male,other,1 ,36 ,3 ,9 ,0 ,0 ,66 ,13 
29776,Operations,region_22,Masters,Male,other,1 ,40 ,5 ,7 ,0 ,0 ,56 ,11 
10563,Legal,region_11,Bachelors,Male,sourcing,1 ,33 ,4 ,3 ,0 ,0 ,60 ,12 
6736,Operations,region_22,Bachelors,Female,sourcing,1 ,35 ,2 ,5 ,0 ,0 ,54 ,11 
441,Sales & Marketing,region_2,Bachelors,Male,sourcing,1 ,23 ,5 ,2 ,1 ,0 ,54 ,11 
14980,Finance,region_22,Bachelors,Male,other,3 ,26 ,5 ,2 ,1 ,0 ,60 ,13 
13549,Sales & Marketing,region_24,Bachelors,Male,sourcing,1 ,38 ,3 ,8 ,0 ,0 ,48 ,10 
1348,Analytics,region_22,Masters,Male,sourcing,1 ,38 ,3 ,10 ,0 ,0 ,90 ,18 
14948,Technology,region_15,Bachelors,Male,sourcing,1 ,29 ,1 ,6 ,0 ,0 ,82 ,16 
12723,Sales & Marketing,region_27,NIL,Male,sourcing,1 ,23 ,,1 ,0 ,0 ,50 ,10 
22827,Sales & Marketing,region_7,Bachelors,Female,sourcing,1 ,41 ,3 ,4 ,0 ,0 ,51 ,10 
30527,Procurement,region_24,Bachelors,Male,other,1 ,29 ,1 ,1 ,0 ,0 ,72 ,14 
38928,Sales & Marketing,region_5,Bachelors,Male,sourcing,2 ,29 ,1 ,2 ,0 ,0 ,50 ,10 
17420,Sales & Marketing,region_9,Masters,Male,other,1 ,31 ,3 ,9 ,0 ,0 ,51 ,10 
72878,Procurement,region_17,Masters,Female,other,1 ,56 ,3 ,4 ,0 ,0 ,70 ,14 
43657,Sales & Marketing,region_26,NIL,Male,other,1 ,24 ,4 ,3 ,0 ,0 ,50 ,10 
38588,Procurement,region_22,Masters,Male,other,1 ,50 ,3 ,15 ,0 ,0 ,67 ,13 
55236,Legal,region_2,Masters,Male,sourcing,1 ,36 ,5 ,4 ,1 ,0 ,57 ,12 
339,Sales & Marketing,region_13,Bachelors,Male,other,1 ,36 ,5 ,10 ,1 ,0 ,46 ,10 
30270,Operations,region_2,Bachelors,Female,sourcing,1 ,42 ,5 ,14 ,1 ,0 ,64 ,13 
52076,Sales & Marketing,region_15,NIL,Male,sourcing,1 ,45 ,1 ,14 ,0 ,0 ,55 ,11 
36458,Sales & Marketing,region_4,Bachelors,Male,other,1 ,30 ,3 ,2 ,1 ,0 ,46 ,10 
27999,Analytics,region_6,Bachelors,Male,sourcing,1 ,28 ,5 ,2 ,1 ,0 ,86 ,18 
57114,Operations,region_22,Masters,Female,sourcing,1 ,46 ,3 ,16 ,0 ,0 ,62 ,12 
25603,Technology,region_16,Masters,Female,other,1 ,55 ,4 ,14 ,0 ,0 ,75 ,15 
71930,HR,region_28,Masters,Male,sourcing,1 ,35 ,5 ,10 ,1 ,0 ,50 ,11 
23945,Sales & Marketing,region_2,Bachelors,Female,other,1 ,58 ,3 ,2 ,1 ,1 ,48 ,10 
22469,Analytics,region_28,Masters,Male,sourcing,1 ,35 ,5 ,7 ,0 ,0 ,85 ,17 
34891,Operations,region_29,Bachelors,Male,other,1 ,30 ,1 ,7 ,0 ,0 ,58 ,12 
17506,Technology,region_7,Bachelors,Male,sourcing,2 ,27 ,5 ,4 ,1 ,0 ,82 ,17 
32124,Analytics,region_32,Bachelors,Female,sourcing,1 ,29 ,1 ,4 ,0 ,0 ,87 ,17 
48160,Analytics,region_31,Bachelors,Male,other,1 ,34 ,1 ,3 ,0 ,0 ,87 ,17 
30792,Sales & Marketing,region_4,Masters,Male,other,1 ,40 ,3 ,2 ,1 ,0 ,49 ,10 
76840,Sales & Marketing,region_26,Masters,Male,sourcing,1 ,33 ,5 ,4 ,1 ,0 ,47 ,10 
27844,Finance,region_2,Masters,Female,other,3 ,40 ,3 ,4 ,0 ,0 ,56 ,11 
32595,Sales & Marketing,region_15,Bachelors,Male,other,1 ,34 ,1 ,6 ,0 ,0 ,49 ,10 
68808,Sales & Marketing,region_2,Bachelors,Female,sourcing,1 ,25 ,,1 ,0 ,0 ,47 ,9 
66391,Sales & Marketing,region_7,Bachelors,Male,sourcing,1 ,28 ,4 ,6 ,1 ,0 ,47 ,10 
18212,Sales & Marketing,region_33,Bachelors,Male,sourcing,4 ,29 ,3 ,8 ,0 ,1 ,51 ,11 
51051,Sales & Marketing,region_14,Bachelors,Male,sourcing,1 ,41 ,4 ,4 ,0 ,0 ,60 ,12 
60375,Finance,region_2,Masters,Male,sourcing,1 ,43 ,5 ,15 ,0 ,0 ,74 ,15 
8495,Sales & Marketing,region_13,Masters,Male,other,1 ,36 ,1 ,5 ,0 ,0 ,54 ,11 
61193,Legal,region_22,Below Secondary,Male,other,1 ,26 ,,1 ,1 ,0 ,63 ,13 
18612,Sales & Marketing,region_22,NIL,Male,other,1 ,26 ,,1 ,0 ,0 ,48 ,10 
50665,Procurement,region_16,Bachelors,Female,sourcing,1 ,38 ,4 ,6 ,0 ,0 ,72 ,14 
50512,Technology,region_7,Masters,Female,other,1 ,37 ,4 ,8 ,0 ,0 ,82 ,16 
6621,Operations,region_33,Bachelors,Male,sourcing,1 ,35 ,4 ,8 ,0 ,0 ,59 ,12 
10992,HR,region_22,Bachelors,Female,referred,1 ,29 ,5 ,6 ,1 ,0 ,45 ,10 
10742,Sales & Marketing,region_19,Bachelors,Male,sourcing,1 ,42 ,3 ,3 ,0 ,0 ,57 ,11 
33326,Technology,region_31,Masters,Male,other,1 ,35 ,2 ,10 ,0 ,0 ,81 ,16 
28711,Finance,region_15,Bachelors,Male,other,1 ,30 ,5 ,7 ,1 ,0 ,54 ,11 
16466,Operations,region_15,Bachelors,Male,sourcing,1 ,33 ,5 ,6 ,0 ,0 ,63 ,13 
71692,Sales & Marketing,region_14,Bachelors,Male,sourcing,1 ,29 ,4 ,3 ,0 ,0 ,43 ,9 
60158,Operations,region_16,Below Secondary,Female,other,1 ,22 ,,1 ,1 ,0 ,62 ,13 
5296,Sales & Marketing,region_28,Bachelors,Male,sourcing,1 ,27 ,1 ,3 ,0 ,0 ,47 ,9 
1415,Technology,region_2,Bachelors,Male,other,1 ,24 ,,1 ,0 ,0 ,76 ,15 
376,R&D,region_16,Bachelors,Male,other,1 ,36 ,3 ,7 ,1 ,1 ,86 ,18 
11139,Procurement,region_2,Bachelors,Female,other,1 ,34 ,5 ,8 ,1 ,0 ,68 ,14 
21667,Technology,region_33,Masters,Male,sourcing,1 ,40 ,1 ,4 ,0 ,0 ,80 ,16 
52771,Sales & Marketing,region_25,Bachelors,Female,other,1 ,27 ,4 ,3 ,0 ,0 ,46 ,9 
30283,Analytics,region_5,Bachelors,Male,other,1 ,31 ,5 ,4 ,0 ,0 ,88 ,18 
33431,Sales & Marketing,region_25,Masters,Male,sourcing,1 ,34 ,3 ,3 ,0 ,0 ,49 ,10 
10860,R&D,region_7,Bachelors,Male,other,1 ,32 ,3 ,2 ,1 ,0 ,85 ,18 
76614,Technology,region_30,Bachelors,Female,sourcing,1 ,29 ,,1 ,0 ,0 ,83 ,17 
52246,Sales & Marketing,region_2,Bachelors,Female,other,1 ,28 ,2 ,5 ,1 ,1 ,45 ,10 
16337,Procurement,region_10,Masters,Female,other,1 ,44 ,3 ,16 ,0 ,0 ,68 ,14 
21160,Technology,region_26,Bachelors,Male,sourcing,1 ,26 ,5 ,4 ,1 ,0 ,94 ,19 
30888,Operations,region_2,Bachelors,Female,other,1 ,27 ,1 ,2 ,0 ,0 ,64 ,13 
41543,Operations,region_31,Bachelors,Female,other,1 ,38 ,3 ,3 ,0 ,0 ,60 ,12 
68619,Technology,region_20,Bachelors,Male,sourcing,1 ,30 ,4 ,4 ,0 ,0 ,80 ,16 
46124,Sales & Marketing,region_3,Bachelors,Male,sourcing,1 ,29 ,,1 ,1 ,0 ,54 ,11 
9454,Procurement,region_5,Bachelors,Male,sourcing,2 ,40 ,3 ,2 ,1 ,0 ,67 ,14 
48316,Sales & Marketing,region_2,Masters,Male,other,1 ,35 ,5 ,11 ,1 ,0 ,51 ,11 
61103,Technology,region_2,Masters,Female,other,1 ,42 ,4 ,17 ,0 ,0 ,78 ,16 
46772,R&D,region_22,Masters,Male,other,1 ,39 ,4 ,9 ,0 ,0 ,84 ,17 
62688,Sales & Marketing,region_32,Bachelors,Female,other,1 ,31 ,4 ,4 ,0 ,0 ,45 ,9 
53821,Technology,region_2,Bachelors,Female,sourcing,3 ,29 ,,1 ,1 ,0 ,80 ,17 
67083,Sales & Marketing,region_11,Bachelors,Male,sourcing,1 ,31 ,4 ,4 ,0 ,0 ,52 ,10 
10508,Operations,region_4,Bachelors,Male,sourcing,2 ,31 ,5 ,3 ,1 ,0 ,64 ,13 
42182,Analytics,region_29,Bachelors,Female,other,1 ,31 ,4 ,3 ,1 ,0 ,81 ,17 
51295,Operations,region_22,Masters,Female,other,2 ,41 ,5 ,8 ,0 ,0 ,71 ,14 
26017,Procurement,region_7,Masters,Female,other,1 ,35 ,2 ,3 ,0 ,0 ,70 ,14 
38656,Operations,region_15,Bachelors,Male,sourcing,1 ,33 ,1 ,2 ,0 ,0 ,62 ,12 
1210,Sales & Marketing,region_16,Masters,Female,other,2 ,35 ,3 ,5 ,0 ,0 ,46 ,9 
52205,Technology,region_33,Masters,Male,other,1 ,41 ,2 ,9 ,0 ,0 ,77 ,15 
18776,Operations,region_16,Masters,Male,sourcing,1 ,38 ,5 ,9 ,1 ,0 ,58 ,12 
39588,Operations,region_32,Bachelors,Male,other,1 ,31 ,4 ,5 ,0 ,0 ,55 ,11 
2066,Technology,region_2,Bachelors,Male,sourcing,1 ,29 ,3 ,6 ,0 ,0 ,81 ,16 
7952,HR,region_2,Masters,Male,other,1 ,45 ,4 ,7 ,0 ,0 ,52 ,10 
28286,Operations,region_11,Bachelors,Male,sourcing,1 ,36 ,1 ,9 ,0 ,0 ,54 ,11 
15837,Sales & Marketing,region_22,Bachelors,Male,other,2 ,29 ,5 ,2 ,0 ,0 ,45 ,9 
41908,Sales & Marketing,region_21,Masters,Male,sourcing,1 ,44 ,4 ,4 ,1 ,0 ,50 ,11 
28766,Sales & Marketing,region_30,Bachelors,Male,sourcing,1 ,32 ,1 ,3 ,0 ,0 ,46 ,9 
35922,Operations,region_2,Bachelors,Female,other,1 ,41 ,3 ,5 ,0 ,0 ,60 ,12 
44582,Operations,region_7,Bachelors,Female,other,2 ,29 ,,1 ,0 ,0 ,61 ,12 
42485,Technology,region_13,Bachelors,Female,other,1 ,30 ,5 ,4 ,1 ,0 ,81 ,17 
71289,Analytics,region_15,Bachelors,Male,other,1 ,29 ,,1 ,0 ,0 ,83 ,17 
47556,Sales & Marketing,region_12,Bachelors,Male,other,1 ,27 ,5 ,3 ,1 ,0 ,52 ,11 
27264,Procurement,region_2,Bachelors,Male,other,1 ,24 ,,1 ,1 ,0 ,66 ,14 
50266,Analytics,region_30,Bachelors,Male,sourcing,1 ,30 ,5 ,5 ,1 ,0 ,86 ,18 
77122,Operations,region_28,Masters,Male,other,1 ,34 ,5 ,5 ,0 ,0 ,63 ,13 
45635,Sales & Marketing,region_7,Bachelors,Female,other,2 ,32 ,3 ,2 ,0 ,0 ,44 ,9 
57502,Procurement,region_11,Bachelors,Female,other,1 ,31 ,4 ,3 ,0 ,0 ,74 ,15 
26262,Sales & Marketing,region_14,Bachelors,Male,other,1 ,35 ,3 ,7 ,0 ,0 ,56 ,11 
74374,Operations,region_17,Bachelors,Male,sourcing,1 ,31 ,3 ,10 ,0 ,0 ,59 ,12 
34661,Analytics,region_22,Bachelors,Male,other,1 ,30 ,2 ,5 ,1 ,0 ,84 ,17 
38450,Procurement,region_2,Masters,Female,sourcing,1 ,54 ,5 ,11 ,1 ,0 ,71 ,15 
31134,Sales & Marketing,region_13,Bachelors,Male,other,1 ,33 ,4 ,8 ,1 ,0 ,54 ,11 
27968,Operations,region_2,Masters,Male,sourcing,2 ,36 ,4 ,2 ,0 ,0 ,57 ,11 
36271,Technology,region_6,Bachelors,Female,other,1 ,34 ,2 ,6 ,0 ,0 ,76 ,15 
3316,Legal,region_2,Bachelors,Male,sourcing,1 ,60 ,3 ,12 ,0 ,0 ,58 ,12 
35219,Sales & Marketing,region_26,Bachelors,Male,other,1 ,37 ,3 ,5 ,0 ,0 ,51 ,10 
52701,Operations,region_10,Masters,Female,sourcing,2 ,34 ,3 ,7 ,0 ,0 ,60 ,12 
8654,Operations,region_29,Bachelors,Male,sourcing,1 ,28 ,4 ,2 ,0 ,0 ,60 ,12 
7551,Technology,region_13,Bachelors,Male,other,2 ,37 ,2 ,4 ,0 ,0 ,83 ,17 
18778,Operations,region_2,Bachelors,Female,sourcing,1 ,52 ,5 ,11 ,0 ,0 ,63 ,13 
74667,Sales & Marketing,region_2,NIL,Female,sourcing,1 ,36 ,3 ,7 ,0 ,0 ,49 ,10 
57527,Analytics,region_34,Bachelors,Male,sourcing,2 ,27 ,4 ,2 ,0 ,0 ,86 ,17 
1726,Sales & Marketing,region_20,Bachelors,Male,sourcing,1 ,33 ,3 ,2 ,0 ,0 ,48 ,10 
60191,Operations,region_22,Masters,Male,other,1 ,46 ,5 ,15 ,0 ,0 ,60 ,12 
30623,Sales & Marketing,region_16,Bachelors,Male,other,1 ,32 ,2 ,4 ,1 ,0 ,53 ,11 
67366,Procurement,region_2,Masters,Female,sourcing,3 ,42 ,3 ,4 ,1 ,0 ,68 ,14 
38917,Sales & Marketing,region_1,NIL,Male,other,1 ,28 ,4 ,5 ,0 ,0 ,49 ,10 
15689,R&D,region_22,Masters,Male,sourcing,1 ,31 ,5 ,5 ,1 ,0 ,86 ,18 
18286,Procurement,region_2,Bachelors,Male,sourcing,1 ,43 ,3 ,5 ,1 ,0 ,66 ,14 
63660,Procurement,region_31,Bachelors,Female,sourcing,1 ,35 ,3 ,8 ,1 ,0 ,70 ,15 
32232,Sales & Marketing,region_2,Bachelors,Female,other,1 ,54 ,4 ,12 ,0 ,0 ,49 ,10 
56976,Sales & Marketing,region_15,Bachelors,Male,sourcing,1 ,40 ,3 ,5 ,0 ,0 ,47 ,9 
64644,Operations,region_1,Masters,Female,other,1 ,32 ,5 ,7 ,1 ,0 ,61 ,13 
39204,Analytics,region_24,Bachelors,Male,other,1 ,32 ,4 ,8 ,1 ,0 ,83 ,17 
47141,Sales & Marketing,region_13,Bachelors,Male,sourcing,1 ,41 ,5 ,12 ,0 ,0 ,52 ,10 
